,id,anchor,target,context,score
20708,6fde4c536bc8243a,move towards left,move towards right,D05,0.25
20709,2ca537bed5678835,move towards left,movement disorders,D05,0.0
20710,949660289eb6d0bc,move towards left,movie times,D05,0.0
20711,905675094dc500c8,move towards left,moving in left direction,D05,0.5
20712,0d9aac125cfacc4d,move towards left,sewing,D05,0.25
20713,535081a1add10ba8,move towards left,smooth move,D05,0.0
20714,0ff84d4652ce4019,move towards left,trannsport in left direction,D05,0.5
20715,86aa15ed9834fd94,movement directions,axes,B23,0.25
20716,1ff3f7af36ec6abe,movement directions,compass directions degrees,B23,0.0
20717,c3610ac9deadd3d4,movement directions,components,B23,0.25
20718,62ba3181d33290e1,movement directions,direction system,B23,0.5
20719,b697fda3222b4e4b,movement directions,directions,B23,0.5
20720,7390118a47735715,movement directions,drive face,B23,0.25
20721,921e26884443befb,movement directions,drive member,B23,0.25
20722,c2f8cabc7ca6406d,movement directions,economic movement,B23,0.0
20723,bd73c000fa488ce2,movement directions,geographic directions,B23,0.0
20724,55215d7a883b271e,movement directions,guide face,B23,0.25
20725,78fee0ae86e09c8e,movement directions,guide member,B23,0.25
20726,42b0ec304995764b,movement directions,heat pipe,B23,0.25
20727,cc065bf86cc4975d,movement directions,high alloyed steel,B23,0.25
20728,6e2329e3411b5dd0,movement directions,linear actuators,B23,0.25
20729,5b0a82cd0087fed7,movement directions,machining axes,B23,0.25
20730,19180d1b35a51e5e,movement directions,machining tools,B23,0.25
20731,69feecfbe0350246,movement directions,map directions compass,B23,0.0
20732,b48987d9d1cf9fe1,movement directions,metal sheet,B23,0.25
20733,fc48fe5a422f9be3,movement directions,metallic weld connections,B23,0.25
20734,470a2aecc8985b56,movement directions,move directions,B23,0.75
20735,9ad97e6d9f66a579,movement directions,movement direction,B23,1.0
20736,addda56280652c1c,movement directions,movement disorders,B23,0.0
20737,102d321b86c67579,movement directions,movement frequencies,B23,0.5
20738,f735ca7ebf0931e0,movement directions,movement paths,B23,0.75
20739,9c6ef691e2bc8240,movement directions,movement system,B23,0.5
20740,f2ce6b5a00c2634e,movement directions,movements,B23,0.5
20741,a05817c506f5ebd8,movement directions,movements direction,B23,1.0
20742,bdf256bf46e79283,movement directions,movements directions,B23,1.0
20743,11034c0bde7ae1e4,movement directions,movements of the earth,B23,0.0
20744,73e647ecf5e8b0a7,movement directions,moving directions,B23,1.0
20745,3d3384153fc0c5db,movement directions,parts,B23,0.25
20746,f3b85085fd1f2264,movement directions,structural frame,B23,0.25
20747,aefbc50e1f9266a4,movement directions,tools,B23,0.25
20748,59d407a4f1090c22,movement directions,transfer unit,B23,0.5
20749,8496daa150c68eaf,movement directions,travel directions,B23,0.75
20750,ad4b8691998ba572,movement directions,vibration,B23,0.25
20751,68e2d687ef5d14a9,movement directions,vibration characteristics,B23,0.25
20752,fe4745c01c4bac8b,movement directions,vibration frequencies,B23,0.25
20753,226745433516946b,movement directions,vibrations,B23,0.25
20754,1ea13438a9d70185,movement directions,working axes,B23,0.25
20755,3c93e427256777e7,movement directions,working tools,B23,0.25
20756,f39939ad0f48ca53,movement directions,automobile passenger seat,B60,0.25
20757,29681528e21b1e92,movement directions,blood flow direction in human body,B60,0.0
20758,3ecc9113bfce0a85,movement directions,directional movement,B60,1.0
20759,b640037b4b1cee75,movement directions,directions,B60,0.5
20760,8e04c68b7bed5a47,movement directions,directions for the movement,B60,1.0
20761,da9633de8cd420bb,movement directions,directions of the communication,B60,0.0
20762,0f88372a73d3d65a,movement directions,directions types,B60,0.5
20763,7447a80c0d7be9e7,movement directions,directive principles,B60,0.0
20764,b3db3cd977fc5c31,movement directions,displacement,B60,0.25
20765,14d8e4cc02bda1e0,movement directions,driven wheel of vehicle,B60,0.25
20766,727e28e43f1030f7,movement directions,identities,B60,0.0
20767,e31f62b1497aa1e9,movement directions,inflatable curtain module for use in a vehicle,B60,0.25
20768,a41f49a1a5198150,movement directions,manoeuvre directions,B60,0.75
20769,a7231a41fb3da177,movement directions,motion directions,B60,0.75
20770,0c0bd1e775f870b5,movement directions,movement,B60,0.5
20771,f5636c4a49877dbc,movement directions,movement direction,B60,1.0
20772,aaec14c12c6312e8,movement directions,movement system,B60,0.5
20773,3be8dd1d117e2bcd,movement directions,movie,B60,0.0
20774,92c81f7f4611fc2c,movement directions,moving operation,B60,0.5
20775,14a8396f2fb72094,movement directions,orthogonal axial directions,B60,0.5
20776,b45249f2492696e4,movement directions,paths,B60,0.25
20777,5283a176536afa84,movement directions,predetermined moving direction,B60,0.5
20778,7dd89e23cfc6f369,movement directions,relative,B60,0.25
20779,99b0bea1a2478c39,movement directions,stages,B60,0.25
20780,66661ee867b345a6,movement directions,transport allowance,B60,0.0
20781,4ca8d1ecbc5fb453,movement directions,types,B60,0.0
20782,b1c3538277193707,movement directions,vehicle,B60,0.25
20783,604be32eafe1314e,movement directions,wireless network directions,B60,0.0
20784,c5d565d5ff07f393,multiplexed data,big data,H01,0.0
20785,2e36860a0dd62656,multiplexed data,command,H01,0.25
20786,ae716d7cc11aa81c,multiplexed data,communication channel,H01,0.25
20787,08a350dca1f62602,multiplexed data,configuration information,H01,0.25
20788,833fd7fa010363ca,multiplexed data,control information,H01,0.25
20789,0643a1a4944a8c54,multiplexed data,data,H01,0.25
20790,bdf2b2f3427d7258,multiplexed data,data entry,H01,0.0
20791,3b2bb72572f12f0c,multiplexed data,data entry job,H01,0.0
20792,856efe68140fd210,multiplexed data,data multiplexing unit,H01,0.5
20793,197b54e974661d2c,multiplexed data,data science,H01,0.0
20794,c6c2b67e90ff8f40,multiplexed data,demodulated data,H01,0.25
20795,ce2843eaf0897920,multiplexed data,demultiplexer,H01,0.25
20796,79a021cae5b2f7d1,multiplexed data,information,H01,0.25
20797,6d0c5d0fa17e6a33,multiplexed data,message signal,H01,0.25
20798,d4dca9895cc41152,multiplexed data,multiple sclerosis,H01,0.0
20799,2f188162ce8033fa,multiplexed data,multiplex,H01,0.5
20800,0e088010e0bd336a,multiplexed data,multiplex data,H01,0.75
20801,4df5f8a4b2f23dd3,multiplexed data,multiplex date,H01,0.75
20802,02fc5d35ff6846f1,multiplexed data,multiplexed,H01,0.5
20803,32a3b176bb083763,multiplexed data,multiplexed carrier,H01,0.5
20804,c274717e6cf56ecf,multiplexed data,multiplexed data bus,H01,0.5
20805,79b39563a5e4f4c2,multiplexed data,multiplexed data carrier,H01,0.5
20806,3477ca23fd91fdf2,multiplexed data,multiplexed data stream,H01,0.5
20807,aba48e6f94149e6f,multiplexed data,multiplexed date,H01,0.0
20808,554f899a7590041c,multiplexed data,multiplexed display,H01,0.0
20809,c2aaee58392c4bbb,multiplexed data,multiplexed information,H01,0.75
20810,6bec05e1e2ee0e17,multiplexed data,multiplexed signal,H01,0.5
20811,cb1b37732125b132,multiplexed data,multiplexing unit,H01,0.5
20812,ecd33a8394f8a5f7,multiplexed data,tdm,H01,0.5
20813,cf6c53a2c026e30b,multiplexed data,time division multiplexed data,H01,0.5
20814,dffc682b47f50e35,multiplexed data,transmission data multiplexer,H01,0.5
20815,af150c575e95d8ca,multiplexed data,transmission service multiplexer,H01,0.5
20816,182a86eed684a46a,multiplexed data,control data,H03,0.5
20817,8faf144cdc32578c,multiplexed data,data,H03,0.5
20818,9fd3ccad54e11466,multiplexed data,data multiplexed,H03,1.0
20819,e9ec0e2b8805a5f3,multiplexed data,data signal,H03,0.5
20820,805eca5563a8fe5e,multiplexed data,information,H03,0.25
20821,3544fe68a57cab35,multiplexed data,input data,H03,0.25
20822,009b916d2295cc11,multiplexed data,input signal,H03,0.25
20823,f1c1553509bca535,multiplexed data,multiplex data,H03,1.0
20824,a793595b927a7e83,multiplexed data,multiplex signal,H03,0.75
20825,fdee51921f356f71,multiplexed data,multiplexed,H03,0.5
20826,97c784fa8a37f389,multiplexed data,multiplexed signal,H03,0.75
20827,f1711ca2ea2f93b2,multiplexed data,signal,H03,0.25
20828,3f5bb6c8d3cfb37f,multiplexed data,big data,H04,0.0
20829,e3e8c0d20a26a330,multiplexed data,broadcast demultiplexer,H04,0.25
20830,f4db0911344875ab,multiplexed data,code,H04,0.0
20831,7328282d0c714b4f,multiplexed data,data,H04,0.25
20832,ba52f44a921ae1e1,multiplexed data,data entry,H04,0.0
20833,888944122693e304,multiplexed data,data handling,H04,0.0
20834,b1660eb8f52b0af7,multiplexed data,data science,H04,0.0
20835,67b97287b98a003a,multiplexed data,data warehousing,H04,0.0
20836,e0beb6c5a38d1562,multiplexed data,demodulated data,H04,0.25
20837,e65216b517843dc8,multiplexed data,demultiplexer,H04,0.25
20838,da43777068efa661,multiplexed data,demux processors,H04,0.25
20839,ca0da17034ddd3d9,multiplexed data,digital baseband data,H04,0.25
20840,2be98f9ce371c7e1,multiplexed data,digital baseband signal,H04,0.25
20841,798e8fb1826c7472,multiplexed data,digital data,H04,0.5
20842,4afe302d45f79f2e,multiplexed data,digital signal,H04,0.25
20843,ea69d02094ef6de3,multiplexed data,multiplex bit,H04,0.5
20844,52f64d480ae73dc7,multiplexed data,multiplex data,H04,1.0
20845,5d4f8588f757c16f,multiplexed data,multiplex data bit,H04,0.5
20846,cb35b9ca07fc31d8,multiplexed data,multiplex digital bit,H04,0.5
20847,fccaa89d213e3d6c,multiplexed data,multiplex digital data,H04,0.75
20848,84d981b917f2bbaf,multiplexed data,multiplexed,H04,0.25
20849,4385e0e5029deef7,multiplexed data,multiplexed bit,H04,0.5
20850,40752a15ae29428a,multiplexed data,multiplexed communication data,H04,0.5
20851,a406640594fbad08,multiplexed data,multiplexed communication signal,H04,0.5
20852,31dfac6575dadd0b,multiplexed data,multiplexed data bit,H04,0.5
20853,bfadece503a9acfe,multiplexed data,multiplexed data bus,H04,0.5
20854,34f2bc33d336ec90,multiplexed data,multiplexed data exchanges,H04,0.5
20855,9ae795703a13d62c,multiplexed data,multiplexed data generation,H04,0.5
20856,fad600d8e9e3e52b,multiplexed data,multiplexed data packet stream,H04,0.5
20857,95f919a5601ca45a,multiplexed data,multiplexed data stream,H04,0.5
20858,f198038a9aa21e8a,multiplexed data,multiplexed digital bit,H04,0.5
20859,cf5703c071de7bdc,multiplexed data,multiplexed digital data,H04,0.75
20860,9a35146b29aab60b,multiplexed data,multiplexed digital signal,H04,0.5
20861,94ee14814f77c8aa,multiplexed data,multiplexing unit,H04,0.5
20862,42ec2bdb1d3a2fec,multiplexed data,packet data,H04,0.25
20863,3d01bcadd49841cd,multiplexed data,signal,H04,0.25
20864,fce736d2409c36cb,multiplexed data,signal demultiplexer,H04,0.25
20865,582f1635c3ee6e6f,multiplexed data,tdm,H04,0.5
20866,21383604bfeaa5d3,multiplexed data,time multiplexed data,H04,0.5
20867,41ad0ec754a0de54,multiplexed data,transmission,H04,0.25
20868,1c46f73feb39d9ba,multiplexed data,transmission baseband data,H04,0.25
20869,7a6871d8957e9b7c,multiplexed data,transmission baseband signal,H04,0.25
20870,3941eb30a5e40164,multiplexed data,transmission code,H04,0.0
20871,05b15436841cc361,multiplexed data,transmission data,H04,0.25
20872,bfbfc0e2d2e4dcfe,multiplexed data,transmission digital data,H04,0.5
20873,06b7902340b38f41,multiplexed data,transmission digital signal,H04,0.25
20874,89adc47dde29fc6f,multiplexed data,transmission service multiplexer,H04,0.5
20875,6771b05ad6d074b4,multiplexed data,transmission signal,H04,0.25
20876,c05e66a0a61cdbd6,nail strip,coil,B21,0.25
20877,040463b71a6ae956,nail strip,direct drive inner cooling rolling mill,B21,0.25
20878,d9c566a507cdda47,nail strip,door nails,B21,0.25
20879,9e5c5d23ffc22525,nail strip,double roller hot press tube,B21,0.25
20880,a62c6e2b4b5ffcec,nail strip,nail art device,B21,0.0
20881,b8244916a482852c,nail strip,nail cutter,B21,0.0
20882,78861259f05c84b5,nail strip,nail flat bars,B21,0.75
20883,034b9c06772364b0,nail strip,nail holder strip,B21,0.25
20884,9ea4e4f463842538,nail strip,nail insertion machine,B21,0.5
20885,c2840155aed08fdb,nail strip,nail polish,B21,0.0
20886,a07742479582ec5b,nail strip,nail rack,B21,0.25
20887,947e6cfa62491207,nail strip,nail striping,B21,1.0
20888,affef0f140e67091,nail strip,nail strips,B21,1.0
20889,b32c498ab60b8977,nail strip,plastic nail strip,B21,0.5
20890,5fa485377c0ac956,nail strip,sealing layer,B21,0.25
20891,d9b7e2cc027ff24c,nail strip,strip function,B21,0.0
20892,1f926a9ec10fe5de,nail strip,strip light,B21,0.0
20893,a69e972944877337,nail strip,strip nail machine,B21,0.75
20894,99cc1daebd27703b,nail strip,strip of nails,B21,1.0
20895,b2cfd2394b37f369,nail strip,strips system,B21,0.5
20896,5fefec01fb75e807,nail strip,useful strip,B21,0.5
20897,897876306b6441e4,nail strip,valuable strip,B21,0.5
20898,b44aefe0207d4d32,nail strip,artificial stone,B28,0.25
20899,c1e7e0e6bb5a7efb,nail strip,hopper with measuring guide,B28,0.25
20900,36a3a54f2698ef50,nail strip,mold cavity,B28,0.25
20901,d27f1e873c203503,nail strip,nail,B28,0.5
20902,9c82f760554c28eb,nail strip,nail carrying strip,B28,0.75
20903,103f21417f9a5c37,nail strip,nail cutter,B28,0.0
20904,7b63d81566837329,nail strip,nail enamel strip,B28,0.5
20905,e74539a935976a5d,nail strip,nail paint composition,B28,0.0
20906,01a6060ee251276e,nail strip,nail polish,B28,0.0
20907,5919dfd55f5c9f33,nail strip,nail shanks,B28,0.75
20908,36763e9e4c89bb78,nail strip,nail strip,B28,1.0
20909,40e2d71ecc727e46,nail strip,nail strip formation,B28,0.75
20910,19cd1ea44e0a64ff,nail strip,nail strip generation,B28,0.75
20911,454bc70fee0c7be9,nail strip,nail strips,B28,1.0
20912,9405aa34b0539f40,nail strip,nailing strip,B28,1.0
20913,38aff8fba84958c1,nail strip,pottery tool,B28,0.25
20914,a922fef91310db5c,nail strip,screw,B28,0.25
20915,265e9628b53a8b9a,nail strip,strip,B28,0.5
20916,2e8773840cfc9e87,nail strip,strip farming,B28,0.0
20917,9b3dd344bdfb3525,nail strip,strip of nails,B28,1.0
20918,9b6a4cefd9fbd538,nail strip,strip programming,B28,0.0
20919,f01eec735248df35,nail strip,strip system,B28,0.5
20920,42404abf7b5c5d8c,nail strip,textured surface,B28,0.25
20921,d598a01c3b23e320,nail strip,toe nails,B28,0.0
20922,cc39c39ce5b0f688,nail strip,cartridge,F16,0.25
20923,25c65a0696aba9d2,nail strip,strip,F16,0.5
20924,3c922f0abbf31fea,negative collector,batteries,C23,0.25
20925,c67dc0e4fe410bf8,negative collector,carbon,C23,0.25
20926,1a82d6c28c886ef1,negative collector,cathode collector,C23,0.5
20927,6ae3e18ee06d20f6,negative collector,cathode electrode,C23,0.5
20928,0eaad88fe192ccef,negative collector,charge collector,C23,0.5
20929,91989b7c7b15867d,negative collector,charge flow,C23,0.25
20930,57501a9a6fd5436c,negative collector,charged electrode,C23,0.5
20931,b1de59abae79ae29,negative collector,collect network,C23,0.0
20932,a9b6942991241b8f,negative collector,collector,C23,0.25
20933,a6f0c133cf4c8e72,negative collector,collects the electrons,C23,0.5
20934,ea55e5551f8fd8cd,negative collector,copper foil current collector,C23,0.5
20935,9d32df0f4c2a49f9,negative collector,current flow,C23,0.25
20936,650f0beab2053489,negative collector,data to collect,C23,0.0
20937,f375f5fd6056a974,negative collector,district collector,C23,0.0
20938,29fe3293e7fc812e,negative collector,dust collect,C23,0.0
20939,5e3aca297c1c042e,negative collector,electric cell,C23,0.25
20940,4ce17a98ca592963,negative collector,electric current collectors,C23,0.5
20941,8c760ea7ebc6bb48,negative collector,electron collector,C23,0.5
20942,83d238fc1d226a2d,negative collector,flow of charge,C23,0.25
20943,14b8a6087119ecbc,negative collector,form on negative electrode current collector,C23,0.5
20944,99f630012ec5bc7a,negative collector,insulating,C23,0.25
20945,f5672b96f79abebc,negative collector,negative charge,C23,0.25
20946,50ba047d244f0798,negative collector,negative charge collector,C23,0.5
20947,56632ee01db83d83,negative collector,negative charge flow,C23,0.5
20948,5fb08a2d9cf33f69,negative collector,negative collector material,C23,0.5
20949,e1e05eea1ca04618,negative collector,negative current collector,C23,0.5
20950,e55c0100260506c9,negative collector,negative current material,C23,0.5
20951,1ee7deb0d3e62033,negative collector,negative electrode,C23,0.5
20952,ae1260f08c71fb37,negative collector,negative electrode collector,C23,0.5
20953,d2ba6c31609ea425,negative collector,negative electrode current collector,C23,0.5
20954,5c38cfa3b92b7335,negative collector,positive collector,C23,0.25
20955,df821adc7201c6aa,negative collector,positive collector material,C23,0.25
20956,d459061f23d6ca3d,negative collector,positive current collector,C23,0.25
20957,530cda97c935e826,negative collector,positive current material,C23,0.25
20958,95f56b6c654f01f4,negative collector,separator,C23,0.25
20959,be5a5243dee274ba,negative collector,silicon insulating,C23,0.25
20960,21c294fdd694003a,negative collector,silicon oxide,C23,0.25
20961,291232932aef8738,negative collector,ticket collector,C23,0.0
20962,c3521d54a1261eac,negative collector,water collector,C23,0.0
20963,30ca1c4de9fb5a1a,network load information,acquire load information,H04,0.25
20964,d8b04ca5b5f3cb2e,network load information,associated load information,H04,0.25
20965,4f0c69fa022ead94,network load information,associated load os,H04,0.25
20966,7b7a9187d463d086,network load information,associated network information,H04,0.5
20967,3dd433b997b95208,network load information,associated network load information,H04,0.75
20968,47cd75de6a96a905,network load information,associated traffic information,H04,0.25
20969,dc0fd231899e197f,network load information,base,H04,0.0
20970,37ea374553971857,network load information,base information,H04,0.25
20971,a9ce99d3c662cb1d,network load information,base load,H04,0.25
20972,7d0f53e52833cbd4,network load information,base load information,H04,0.25
20973,b66404a97086075f,network load information,base on load information,H04,0.25
20974,6045012dcdb81890,network load information,base station,H04,0.25
20975,927b348bd9c84c86,network load information,base station information,H04,0.5
20976,c7dfbdb39c6a6d04,network load information,base station load,H04,0.5
20977,17d8dae72801c04a,network load information,base station load information,H04,0.5
20978,6c7da3ec00066f92,network load information,chemical reaction network,H04,0.0
20979,ee3c34aa7ed06159,network load information,congestion data,H04,0.25
20980,c129787fad226ad7,network load information,congestion information,H04,0.25
20981,91f0a56215526c27,network load information,congestion load information,H04,0.25
20982,9013a80dfb337d75,network load information,data packet,H04,0.25
20983,61a46855b4c4d100,network load information,friends network,H04,0.0
20984,e4d8d05e76879751,network load information,information of network load,H04,0.75
20985,a25c0cd16018bfb7,network load information,load,H04,0.25
20986,97ba8c392b65e03c,network load information,load information,H04,0.25
20987,43fd6992eb633c34,network load information,load network,H04,0.5
20988,40bd1c3e14ba9407,network load information,load of network traffic,H04,0.5
20989,d5eb40f244b7b46a,network load information,load status information,H04,0.25
20990,a0829b125332f4f1,network load information,load the vehicle,H04,0.0
20991,03b026059c368b80,network load information,mesh network load data,H04,0.5
20992,bf1a394d76945b75,network load information,mutual information,H04,0.0
20993,d5dbb1444faca2ac,network load information,network,H04,0.25
20994,67a5d16327f3d010,network load information,network congestion data,H04,0.75
20995,3dec94b7fb700cf5,network load information,network congestion information,H04,0.75
20996,5f0ef33de84182c3,network load information,network identification information,H04,0.25
20997,010b591433b78bd3,network load information,network information,H04,0.5
20998,ee737dd74dea4fc3,network load information,network least congestion information,H04,0.75
20999,f2703d6c2daf1b66,network load information,network load,H04,0.5
21000,e8d1858a655bcbf6,network load information,network load balancers,H04,0.5
21001,b63d869760d74250,network load information,network load balancing,H04,0.25
21002,f3dace6f8642012e,network load information,network load data,H04,0.75
21003,71776c0486a73b4a,network load information,network load os,H04,0.25
21004,52769af95f1d123f,network load information,network of information,H04,0.25
21005,0a33bab4378edc20,network load information,network of load,H04,0.25
21006,5c03be3063120124,network load information,network performance information,H04,0.5
21007,24b197b56b670c96,network load information,network routers,H04,0.25
21008,0013ca502bea2107,network load information,network station,H04,0.25
21009,5bbb439439f197e2,network load information,network station information,H04,0.5
21010,7d116f1e83194b64,network load information,network station load,H04,0.5
21011,b31d1f0f04752364,network load information,network station load information,H04,0.5
21012,d5af1f7e05324449,network load information,network topology information,H04,0.25
21013,a8cd13a4fb65589b,network load information,network traffic across servers,H04,0.5
21014,c12862dbdebc48c4,network load information,network traffic congestion data,H04,0.75
21015,e959f7f998eb5d94,network load information,network traffic congestion information,H04,0.75
21016,85da3f6250458daa,network load information,network traffic information,H04,0.75
21017,f7ce16c5c5dcf73c,network load information,network traffic load data,H04,0.75
21018,53260adc100f8343,network load information,network traffic load information,H04,0.75
21019,986410351f10cb29,network load information,network traffic os,H04,0.25
21020,b737b69b8af78ed3,network load information,network usage information,H04,0.5
21021,093317356cc02b0a,network load information,nlb,H04,0.25
21022,a49658486e8f7b91,network load information,number load,H04,0.0
21023,18b47b9f5cb7c7ca,network load information,number load information,H04,0.25
21024,a95a3850cbf1a57c,network load information,number of information,H04,0.0
21025,5cf706f609bf1636,network load information,private load balancers,H04,0.5
21026,76f10fee53f7bc56,network load information,receive load information,H04,0.25
21027,3565f02600516caa,network load information,secret information,H04,0.0
21028,b57b0c61ec37fc06,network load information,signaling load,H04,0.25
21029,d329d3eec8f6a427,network load information,statistical data,H04,0.0
21030,2664ec95efefcb92,network load information,statistical information,H04,0.0
21031,6056cb3e7ad7080c,network load information,system load information,H04,0.5
21032,228767bfb768358b,network load information,traffic congestion data,H04,0.25
21033,41a9746d09693954,network load information,traffic congestion information,H04,0.25
21034,502852f78d1201d0,network load information,upset load carriers,H04,0.25
21035,ae9f13e08e2d3ab8,network load information,upset load mode,H04,0.25
21036,c8876bf404f76df4,network load information,vehicle load,H04,0.0
21037,baba9c4f0962c4b2,neural stimulation,artificial neural network,A61,0.0
21038,abc28aee01d27890,neural stimulation,axons stimulation,A61,0.5
21039,2dc1b13a460ca64c,neural stimulation,cable like bundle,A61,0.25
21040,cb727a72c1a2700b,neural stimulation,deliver neural stimulation,A61,0.5
21041,0df7dc5df17955ea,neural stimulation,electrical stimulation,A61,0.5
21042,14b8d6154c6ca5a4,neural stimulation,nerve stimulation,A61,0.5
21043,6bd2e81d1aed66de,neural stimulation,nervous systemstimulation,A61,0.5
21044,11e4b59194412e3e,neural stimulation,neural communication,A61,0.25
21045,a43e849b746505ea,neural stimulation,neural control,A61,0.0
21046,56d138ca9233d484,neural stimulation,neural nerve,A61,0.25
21047,7473080515892c85,neural stimulation,neural network,A61,0.0
21048,d7d5de1e9905c03e,neural stimulation,neural stimulation device,A61,0.5
21049,d5f0884fbc5b5d43,neural stimulation,neural stimulation signal,A61,0.5
21050,95a09d3501a21a17,neural stimulation,neural stimulation therapy,A61,0.5
21051,39adff29cb9327fe,neural stimulation,neural tube,A61,0.0
21052,e0c998653413fb1d,neural stimulation,neuromodulation,A61,0.75
21053,481b8dc03287bea8,neural stimulation,neuromuscular electrical stimulation,A61,0.75
21054,7a326eba6e9f74ea,neural stimulation,neurostimulator,A61,0.5
21055,5b30ced7770eecc4,neural stimulation,parameter,A61,0.25
21056,6f6d9f597b737713,neural stimulation,peripheral nervous system,A61,0.5
21057,570d31a957c3c421,neural stimulation,pulses,A61,0.5
21058,4e05bed83a8b9434,neural stimulation,simulated neural networks,A61,0.0
21059,8751d0501c35d80b,neural stimulation,stimulation machine,A61,0.0
21060,8add2955dc0958c7,neural stimulation,transmit signal,A61,0.25
21061,f8724f396b800f6f,neural stimulation,anti stimulant composition,H04,0.25
21062,71a5b6ad068d531f,neural stimulation,artificial neural network,H04,0.0
21063,466eccc3c7bac37f,neural stimulation,convolutional neural network,H04,0.0
21064,1c32c055a8d4c9c0,neural stimulation,de energize electronic components,H04,0.25
21065,625e0202be8790f5,neural stimulation,de energize the laser,H04,0.25
21066,8c7d208c7602ff4f,neural stimulation,deliver neural stimulation,H04,0.75
21067,a6c2ab570f800398,neural stimulation,electrical nerve stimulation,H04,0.75
21068,87664d83b5eb5961,neural stimulation,electrical stimulation,H04,0.75
21069,77f55e0ca2f985c2,neural stimulation,electrical therapy,H04,0.75
21070,d0d3e8a06e00b90a,neural stimulation,implant,H04,0.25
21071,cebe5aeacde29cb6,neural stimulation,implant control,H04,0.5
21072,e0a8e1e950106bab,neural stimulation,implantable control,H04,0.5
21073,9f0833059e08e87d,neural stimulation,medical,H04,0.25
21074,dddb4b80bf87a534,neural stimulation,medical stimulation,H04,0.5
21075,2034a6557e5282e0,neural stimulation,nerve stimulation,H04,1.0
21076,b47f34efc77c0064,neural stimulation,neural signal,H04,0.25
21077,85cf3a591c40b071,neural stimulation,neural stimulation device,H04,0.5
21078,533b2d385f9f4142,neural stimulation,neural stimulation parameters,H04,0.75
21079,86a6c2ead9756d9a,neural stimulation,neural stimulation signal,H04,0.5
21080,843784b10781b1af,neural stimulation,neural stimulation therapy,H04,0.5
21081,2e9a5d79196fd5a6,neural stimulation,neural stimulator,H04,0.5
21082,41ae9c67de2e8165,neural stimulation,neural stimuli,H04,0.75
21083,e9d89aba0f739cde,neural stimulation,neurological stimulation,H04,1.0
21084,46d1e96f5505ac52,neural stimulation,neuroscience,H04,0.0
21085,d60cc886efad9890,neural stimulation,quantum simulation,H04,0.0
21086,28501c0820eba8fb,neural stimulation,reinforced neural network,H04,0.0
21087,4aa804d58c6deae1,neural stimulation,simulation hypothesis,H04,0.0
21088,677afc6fe4e08053,neural stimulation,stimulation,H04,0.25
21089,7e897f9e9d27ba46,neural stimulation,stimulation signal,H04,0.25
21090,77413f297bfcf041,neural stimulation,stimulation sites,H04,0.25
21091,b30688496db8abb9,neural stimulation,tissue stimulation,H04,0.5
21092,2397c392d98982e0,new freely flowering,bloom continuously,A01,0.75
21093,fccdc0e0af053108,new freely flowering,blooming freely,A01,0.5
21094,0095b25b4c904c7e,new freely flowering,blooming season,A01,0.5
21095,957f24d0808abb25,new freely flowering,characterize by freely flowering habit,A01,0.5
21096,f32d9743ed53c105,new freely flowering,flower formation,A01,0.25
21097,76800fdfe0390a9e,new freely flowering,flower mushroom,A01,0.0
21098,8f22ce549bd6f064,new freely flowering,flowering,A01,0.75
21099,ea67bc75c74c0077,new freely flowering,flowering continuously,A01,0.75
21100,aed3dabf531daad1,new freely flowering,flowering plant,A01,0.25
21101,460387c4304890a5,new freely flowering,flowering season,A01,0.5
21102,2f4e79a74f23480e,new freely flowering,free recharge,A01,0.0
21103,4b29689a8bc2847e,new freely flowering,free tickets,A01,0.0
21104,4c5d9e4d57024987,new freely flowering,freely falling,A01,0.0
21105,08920a93e7011e78,new freely flowering,freely flowering,A01,0.75
21106,795751d877276f33,new freely flowering,freely flowering habit,A01,0.5
21107,91835d29774b90e3,new freely flowering,freely moving,A01,0.0
21108,62563ed4e5108d16,new freely flowering,growing flowers,A01,0.25
21109,039ed2c0ca5f1d38,new freely flowering,new,A01,0.25
21110,fa0d873d3cff1251,new freely flowering,new flowers,A01,0.5
21111,242c72e76c3a354d,new freely flowering,new freely,A01,0.25
21112,20adf2d08697aaa3,new freely flowering,new users,A01,0.0
21113,555d6d2dd08fbb53,new freely flowering,plant flower,A01,0.25
21114,585b41c44a6c5b37,new freely flowering,plant leaf,A01,0.25
21115,af006dccb2c42665,new freely flowering,plant root,A01,0.25
21116,d7977c838d479f2b,new freely flowering,uncontrolled flowering,A01,0.75
21117,baae3c0c572c0b8b,non lamellar,additional,A61,0.0
21118,812a328f41a111c7,non lamellar,chemical process,A61,0.25
21119,c2fc1db01614320e,non lamellar,collections of fine sheets,A61,0.5
21120,450db679d61b7992,non lamellar,crystal,A61,0.25
21121,d500cb97c92de856,non lamellar,cubic,A61,0.5
21122,df22cd37a71c545f,non lamellar,ethanol induced non lamellar phases,A61,0.5
21123,0fce205ce3fc2115,non lamellar,hexagonal,A61,0.5
21124,98106f3485f9d5f9,non lamellar,hydrophilic,A61,0.5
21125,936967b3bc62aaa4,non lamellar,hydrophobic,A61,0.5
21126,37e20d1ae0dd7728,non lamellar,lamellae,A61,0.0
21127,eb85e834d7913cdf,non lamellar,lamellar,A61,0.25
21128,2d1046373aa8d061,non lamellar,molecules,A61,0.25
